model,fold_index,group,test_rows,mae_eV,mse_eV2,rmse_eV,r2,mae_nm,mse_nm2,rmse_nm
train_mean_baseline,121,Gd3Ga5O12,1,0.8388960674157313,0.7037466119255792,0.8388960674157313,,103.38405719582977,10688.263282270602,103.38405719582977
train_median_baseline,121,Gd3Ga5O12,1,0.8685,0.7542922500000001,0.8685,,106.16393217721287,11270.780495327854,106.16393217721287
xgboost_original_params,122,Gd3Sc2Al3O12,1,0.1553913249969483,0.02414646388430721,0.1553913249969483,,25.243885284446606,637.2537442542999,25.243885284446606
train_mean_baseline,122,Gd3Sc2Al3O12,1,0.9331601123595505,0.870787795298889,0.9331601123595505,,119.01691289676774,14165.025555476797,119.01691289676774
train_median_baseline,122,Gd3Sc2Al3O12,1,0.9624999999999999,0.9264062499999999,0.9624999999999999,,121.7717924679825,14828.369440865397,121.7717924679825
xgboost_original_params,123,GdAl3(BO3)4,1,0.0808711051940918,0.006540135655313861,0.0808711051940918,,6.541025368888597,42.78501287644421,6.541025368888597
train_mean_baseline,123,GdAl3(BO3)4,1,0.2591797752808991,0.06717415591465735,0.2591797752808991,,22.934479705238004,525.9903593499739,22.934479705238004
train_median_baseline,123,GdAl3(BO3)4,1,0.2280000000000002,0.05198400000000009,0.2280000000000002,,20.002933744217557,400.11735837555744,20.002933744217557
xgboost_original_params,124,GdAlO3,1,0.21735505104064945,0.047243218212883326,0.21735505104064945,,17.44980279722307,304.4956176619741,17.44980279722307
train_mean_baseline,124,GdAlO3,1,0.42464325842696615,0.18032189692747116,0.42464325842696615,,36.04607905621543,1299.319815326933,36.04607905621543
train_median_baseline,124,GdAlO3,1,0.39300000000000024,0.1544490000000002,0.39300000000000024,,33.07057465446985,1093.6629079768638,33.07057465446985
xgboost_original_params,125,GdB5O9,1,0.07020362854003892,0.004928549460187767,0.07020362854003892,,4.405440780674269,19.407908472027913,4.405440780674269
train_mean_baseline,125,GdB5O9,1,0.7956825842696627,0.6331107749100489,0.7956825842696627,,61.892965562649636,3830.739186139334,61.892965562649636
train_median_baseline,125,GdB5O9,1,0.7630000000000003,0.5821690000000005,0.7630000000000003,,58.81884670157251,3459.6567273030873,58.81884670157251
xgboost_original_params,126,GdBO3,1,0.17950046920776375,0.03222041844580734,0.17950046920776375,,18.119872209249706,328.3297688795398,18.119872209249706
train_mean_baseline,126,GdBO3,1,0.20110955056179813,0.04044505132716844,0.20110955056179813,,20.17992234531647,407.229265863003,20.17992234531647
train_median_baseline,126,GdBO3,1,0.23249999999999993,0.054056249999999965,0.23249999999999993,,23.12901108223872,534.9511536423215,23.12901108223872
xgboost_original_params,127,GdBr3,1,0.11340678215026845,0.012861098237678446,0.11340678215026845,,11.977638695057522,143.46382870933925,11.977638695057522
train_mean_baseline,127,GdBr3,1,0.24723876404494405,0.06112700644647152,0.24723876404494405,,25.146399233719876,632.3413944216276,25.146399233719876
train_median_baseline,127,GdBr3,1,0.27849999999999975,0.07756224999999986,0.27849999999999975,,28.08324363249966,788.6685729223326,28.08324363249966
xgboost_original_params,128,GdClO,1,0.06675685882568372,0.0044564782002722665,0.06675685882568372,,5.565187019877669,30.971306566214892,5.565187019877669
train_mean_baseline,128,GdClO,1,0.2742219101123595,0.07519765598567099,0.2742219101123595,,24.172251326769242,584.2977342044974,24.172251326769242
train_median_baseline,128,GdClO,1,0.24300000000000033,0.05904900000000016,0.24300000000000033,,21.236709609546324,450.9978350401972,21.236709609546324
xgboost_original_params,129,GdMg(BO2)5,1,0.2407147979736326,0.057943613963486754,0.2407147979736326,,15.500210156899584,240.25651490805302,15.500210156899584
train_mean_baseline,129,GdMg(BO2)5,1,0.8959634831460668,0.8027505631312323,0.8959634831460668,,68.15340379310516,4644.88644858604,68.15340379310516
train_median_baseline,129,GdMg(BO2)5,1,0.863,0.744769,0.863,,65.05262263914636,4231.843712231178,65.05262263914636
xgboost_original_params,130,GdScO3,1,0.238125965118408,0.056703975263573264,0.238125965118408,,23.747972039237595,563.9661759764107,23.747972039237595
train_mean_baseline,130,GdScO3,1,0.030539325842696474,0.0009326504229263887,0.030539325842696474,,2.870821930186139,8.24161855483767,2.870821930186139
train_median_baseline,130,GdScO3,1,0.0015000000000000568,2.2500000000001707e-06,0.0015000000000000568,,0.13976790797016747,0.019535068098357204,0.13976790797016747
xgboost_original_params,131,K2LaBr5,1,0.003645318984985213,1.3288350502293624e-05,0.003645318984985213,,0.3502493590119684,0.12267461348829474,0.3502493590119684
train_mean_baseline,131,K2LaBr5,1,0.022609550561797587,0.0005111917766064815,0.022609550561797587,,2.1566444466404278,4.651115269224997,2.1566444466404278
train_median_baseline,131,K2LaBr5,1,0.05449999999999999,0.0029702499999999994,0.05449999999999999,,5.153121691711419,26.55466316958676,5.153121691711419
xgboost_original_params,132,K2LaCl5,1,0.04713222885131829,0.00222144699649304,0.04713222885131829,,4.212596343853988,17.74596795625199,4.212596343853988
train_mean_baseline,132,K2LaCl5,1,0.08469101123595513,0.007172567384168677,0.08469101123595513,,7.8454710129337855,61.55141541478428,7.8454710129337855
train_median_baseline,132,K2LaCl5,1,0.05400000000000027,0.0029160000000000292,0.05400000000000027,,4.960269019252166,24.604268743352847,4.960269019252166
xgboost_original_params,133,K2LaI5,1,0.033485185623169045,0.0011212576562180869,0.033485185623169045,,3.859684826274872,14.89716695817649,3.859684826274872
train_mean_baseline,133,K2LaI5,1,0.35453932584269676,0.1256981335689939,0.35453932584269676,,37.23920487064095,1386.7583793975684,37.23920487064095
train_median_baseline,133,K2LaI5,1,0.38549999999999995,0.14861024999999997,0.38549999999999995,,40.147571257857635,1611.8274779047565,40.147571257857635
xgboost_original_params,134,K2NaYF6,1,0.05772024154663091,0.0033316262842014175,0.05772024154663091,,4.543455344572919,20.642986468128225,4.543455344572919
train_mean_baseline,134,K2NaYF6,1,0.32436235955056114,0.1052109402932075,0.32436235955056114,,28.23031016991547,796.9504122896328,28.23031016991547
train_median_baseline,134,K2NaYF6,1,0.29300000000000015,0.08584900000000009,0.29300000000000015,,25.281448592751985,639.1516429479614,25.281448592751985
xgboost_original_params,135,K2YF5,1,0.029130191802978267,0.0008485680744783022,0.029130191802978267,,2.0421616812610637,4.170424332411014,2.0421616812610637
train_mean_baseline,135,K2YF5,1,0.6051488764044937,0.3662051626136211,0.6051488764044937,,49.18420819334591,2419.086335606395,49.18420819334591
train_median_baseline,135,K2YF5,1,0.573,0.3283289999999999,0.573,,46.16073627288284,2130.813573254642,46.16073627288284
xgboost_original_params,136,K3Ce(PO4)2,1,0.02807696533203119,0.0007883159822560813,0.02807696533203119,,2.2232225104343684,4.942718330902095,2.2232225104343684
train_mean_baseline,136,K3Ce(PO4)2,1,0.3273707865168536,0.10717163186466333,0.3273707865168536,,28.470531681682814,810.5711742377049,28.470531681682814
train_median_baseline,136,K3Ce(PO4)2,1,0.29600000000000026,0.08761600000000015,0.29600000000000026,,25.520870880015536,651.3148504744249,25.520870880015536
xgboost_original_params,137,K3GdSi2O7,1,0.35171181678771957,0.12370120206811841,0.35171181678771957,,38.82764595310044,1507.5860902593172,38.82764595310044
train_mean_baseline,137,K3GdSi2O7,1,0.4377724719101126,0.19164473716229033,0.4377724719101126,,47.1787465669895,2225.834127632224,47.1787465669895
train_median_baseline,137,K3GdSi2O7,1,0.4684999999999997,0.21949224999999972,0.4684999999999997,,50.06502579288633,2506.5068076423736,50.06502579288633
xgboost_original_params,138,K3La(PO4)2,1,0.0027662525177003516,7.652152991683535e-06,0.0027662525177003516,,0.21977344967922363,0.04830036918390624,0.21977344967922363
train_mean_baseline,138,K3La(PO4)2,1,0.3333876404494376,0.11114731880444347,0.3333876404494376,,28.949883401840907,838.0957489801837,28.949883401840907
train_median_baseline,138,K3La(PO4)2,1,0.30200000000000005,0.09120400000000002,0.30200000000000005,,25.99862413998943,675.9284571724412,25.99862413998943
xgboost_original_params,139,K3Lu(PO4)2,4,0.06044660806655888,0.005994005336181533,0.07742096186551503,0.5664876034109518,5.062541075232971,42.45345837143833,6.515631847444907
train_mean_baseline,139,K3Lu(PO4)2,4,0.21587252124645873,0.06130094542930279,0.24759027733193156,-3.6950785565073723,19.02250096674463,459.7845958215304,21.442588365715796
train_median_baseline,139,K3Lu(PO4)2,4,0.18300000000000005,0.04818900000000005,0.2195199307580067,-2.591428964505548,15.93035416653008,351.70523666281235,18.75380592473998
xgboost_original_params,140,K3LuSi2O7,1,0.1794750690460205,0.03221130040907383,0.1794750690460205,,19.964556060697134,398.5834987007187,19.964556060697134
train_mean_baseline,140,K3LuSi2O7,1,0.36757584269662935,0.1351120001341372,0.36757584269662935,,38.76254427292423,1502.5348385104112,38.76254427292423
train_median_baseline,140,K3LuSi2O7,1,0.39849999999999985,0.1588022499999999,0.39849999999999985,,41.66745103720177,1736.176475937607,41.66745103720177
xgboost_original_params,141,K3Tb(PO4)2,1,0.23176405906677244,0.053714579075106385,0.23176405906677244,,19.26204798528778,371.026492587529,19.26204798528778
train_mean_baseline,141,K3Tb(PO4)2,1,0.3644747191011235,0.13284182086384289,0.3644747191011235,,31.4035868320409,986.1852659175327,31.4035868320409
train_median_baseline,141,K3Tb(PO4)2,1,0.3330000000000002,0.11088900000000013,0.3330000000000002,,28.444068621831434,809.0650397634556,28.444068621831434
xgboost_original_params,142,K3YF6,1,0.18876455307006879,0.03563205649574282,0.18876455307006879,,13.690890248688675,187.44047580163863,13.690890248688675
train_mean_baseline,142,K3YF6,1,0.6151769662921356,0.37844269985639534,0.6151769662921356,,49.881439418719935,2488.157998483427,49.881439418719935
train_median_baseline,142,K3YF6,1,0.5830000000000006,0.3398890000000007,0.5830000000000006,,46.855302242654204,2195.419348250476,46.855302242654204
xgboost_original_params,143,KCa10(PO4)7,1,0.04628684616088874,0.0021424721275217808,0.04628684616088874,,3.683612712584022,13.569002616310618,3.683612712584022
train_mean_baseline,143,KCa10(PO4)7,1,0.308317415730337,0.09505962884263346,0.308317415730337,,26.942945998198923,725.9223390618633,26.942945998198923
train_median_baseline,143,KCa10(PO4)7,1,0.27700000000000014,0.07672900000000007,0.27700000000000014,,23.998346888803383,575.920653395339,23.998346888803383
xgboost_original_params,144,KCe(PO3)4,1,0.1295805053710941,0.01679110737222815,0.1295805053710941,,8.765056030186656,76.82620721231146,8.765056030186656
train_mean_baseline,144,KCe(PO3)4,1,0.6021404494382017,0.3625731208496395,0.6021404494382017,,48.974396479700886,2398.4915105509385,48.974396479700886
train_median_baseline,144,KCe(PO3)4,1,0.5699999999999998,0.3248999999999998,0.5699999999999998,,45.95172412784137,2111.560950321239,45.95172412784137
xgboost_original_params,145,KGd(PO3)4,1,0.08486316680908246,0.0072017570808661545,0.08486316680908246,,6.375759094163982,40.650304026814716,6.375759094163982
train_mean_baseline,145,KGd(PO3)4,1,0.48982584269663,0.2399293561734637,0.48982584269663,,40.922827089054124,1674.677776960622,40.922827089054124
train_median_baseline,145,KGd(PO3)4,1,0.45800000000000063,0.2097640000000006,0.45800000000000063,,37.93000263109826,1438.685099595121,37.93000263109826
xgboost_original_params,146,KGd2Cl7,1,0.01885653495788553,0.00035556891061795903,0.01885653495788553,,1.7797157824926444,3.1673882664534054,1.7797157824926444
train_mean_baseline,146,KGd2Cl7,1,0.0015505617977531472,2.4042418886514718e-06,0.0015505617977531472,,0.14704577699154697,0.021622460531047764,0.14704577699154697
train_median_baseline,146,KGd2Cl7,1,0.03349999999999964,0.001122249999999976,0.03349999999999964,,3.149114665247282,9.916923174875501,3.149114665247282
xgboost_original_params,147,KGdF4,1,0.1734874534606936,0.03009789650827633,0.1734874534606936,,11.601454041395186,134.5937358746047,11.601454041395186
train_mean_baseline,147,KGdF4,1,0.6051488764044937,0.3662051626136211,0.6051488764044937,,49.18420819334591,2419.086335606395,49.18420819334591
train_median_baseline,147,KGdF4,1,0.573,0.3283289999999999,0.573,,46.16073627288284,2130.813573254642,46.16073627288284
xgboost_original_params,148,KLiYF5,1,0.07577104568481463,0.005741251364170266,0.07577104568481463,,5.4234723609561115,29.414052450054857,5.4234723609561115
train_mean_baseline,148,KLiYF5,1,0.5850926966292134,0.3423334636488447,0.5850926966292134,,47.779823495864775,2282.911533295992,47.779823495864775
train_median_baseline,148,KLiYF5,1,0.5530000000000004,0.30580900000000044,0.5530000000000004,,44.761681962343516,2003.608172097989,44.761681962343516
xgboost_original_params,149,KLuP2O7,1,0.005376415252685618,2.8905840969310555e-05,0.005376415252685618,,0.4550644021295511,0.2070836100855258,0.4550644021295511
train_mean_baseline,149,KLuP2O7,1,0.21405337078651687,0.045818845545070076,0.21405337078651687,,19.16318115504731,367.22751198116043,19.16318115504731
train_median_baseline,149,KLuP2O7,1,0.18300000000000027,0.0334890000000001,0.18300000000000027,,16.24362190390758,263.85525255710616,16.24362190390758
xgboost_original_params,150,KLuS2,1,0.09088086509704585,0.008259331640787446,0.09088086509704585,,17.699149265905533,313.25988473680434,17.699149265905533
train_mean_baseline,150,KLuS2,1,1.0504887640449438,1.1035266433846738,1.0504887640449438,,140.07040814427842,19619.719237704736,140.07040814427842
train_median_baseline,150,KLuS2,1,1.0795,1.1653202499999997,1.0795,,142.79418150161473,20390.17827071609,142.79418150161473
xgboost_original_params,151,KMgCl3,1,0.288193063735962,0.08305524198552025,0.288193063735962,,24.597274591014582,605.0259173057716,24.597274591014582
train_mean_baseline,151,KMgCl3,1,0.05360393258426921,0.0028733815884988785,0.05360393258426921,,5.0074995548608285,25.075051791931397,5.0074995548608285
train_median_baseline,151,KMgCl3,1,0.02300000000000013,0.000529000000000006,0.02300000000000013,,2.130552930294698,4.539255788787324,2.130552930294698
xgboost_original_params,152,KPb2Cl5,1,0.0924670314788818,0.008550151910516517,0.0924670314788818,,8.915567708333356,79.48734756187649,8.915567708333356
train_mean_baseline,152,KPb2Cl5,1,0.07676123595505624,0.0058922873453478184,0.07676123595505624,,7.433360183586558,55.25484361892999,7.433360183586558
train_median_baseline,152,KPb2Cl5,1,0.10849999999999982,0.01177224999999996,0.10849999999999982,,10.415459755150493,108.48180191115958,10.415459755150493
xgboost_original_params,153,KSr4(BO3)3,1,0.054372156143188466,0.002956331363659267,0.054372156143188466,,5.382213081933401,28.968217659335036,5.382213081933401
train_mean_baseline,153,KSr4(BO3)3,1,0.10483988764045016,0.010991402040462214,0.10483988764045016,,10.233143766128705,104.71723133825878,10.233143766128705
train_median_baseline,153,KSr4(BO3)3,1,0.13649999999999984,0.018632249999999958,0.13649999999999984,,13.207788722500538,174.4456829382124,13.207788722500538
xgboost_original_params,154,KSrPO4,1,0.012574876785278466,0.00015812752616493528,0.012574876785278466,,0.9905633903952662,0.9812158303913645,0.9905633903952662
train_mean_baseline,154,KSrPO4,1,0.345421348314606,0.11931590787148037,0.345421348314606,,29.904244771903393,894.2638553779115,29.904244771903393
train_median_baseline,154,KSrPO4,1,0.31400000000000006,0.09859600000000003,0.31400000000000006,,26.949788544976514,726.2911026189473,26.949788544976514
xgboost_original_params,155,KY3F10,1,0.13894433975219744,0.019305529549174076,0.13894433975219744,,10.099955515252987,102.00910141008922,10.099955515252987
train_mean_baseline,155,KY3F10,1,0.5850926966292134,0.3423334636488447,0.5850926966292134,,47.779823495864775,2282.911533295992,47.779823495864775
train_median_baseline,155,KY3F10,1,0.5530000000000004,0.30580900000000044,0.5530000000000004,,44.761681962343516,2003.608172097989,44.761681962343516
xgboost_original_params,156,KZnSO4Cl,1,0.3730557441711424,0.13917058825908485,0.3730557441711424,,27.39156563521982,750.2978679485553,27.39156563521982
train_mean_baseline,156,KZnSO4Cl,1,0.685373595505617,0.46973696541629717,0.685373595505617,,54.67160405317816,2988.9842897474864,54.67160405317816
train_median_baseline,156,KZnSO4Cl,1,0.653,0.42640900000000004,0.653,,51.626808928013475,2665.3274000896117,51.626808928013475
xgboost_original_params,157,La(BO2)3,1,0.2235093040466305,0.04995640899540912,0.2235093040466305,,13.814276969457694,190.83424818888926,13.814276969457694
train_mean_baseline,157,La(BO2)3,1,0.9781938202247185,0.9568631499258288,0.9781938202247185,,73.0843685170218,5341.324921531847,73.0843685170218
train_median_baseline,157,La(BO2)3,1,0.9449999999999998,0.8930249999999997,0.9449999999999998,,69.96172118998572,4894.642431865297,69.96172118998572
xgboost_original_params,158,La(PO3)3,1,0.050100708007812855,0.0025100809428841232,0.050100708007812855,,3.4391892658077836,11.828022806047482,3.4391892658077836
train_mean_baseline,158,La(PO3)3,1,0.6603033707865169,0.43600054147203643,0.6603033707865169,,52.97876873147908,2806.7499363035454,52.97876873147908
train_median_baseline,158,La(PO3)3,1,0.6280000000000006,0.3943840000000007,0.6280000000000006,,49.94063739258581,2494.06726317774,49.94063739258581
xgboost_original_params,159,La2Be2O5,1,0.0120345134735107,0.00014482951454411057,0.0120345134735107,,1.1023799127900133,1.2152414721229174,1.1023799127900133
train_mean_baseline,159,La2Be2O5,1,0.05661235955056121,0.003204959253882019,0.05661235955056121,,5.284229499351966,27.923081401821527,5.284229499351966
train_median_baseline,159,La2Be2O5,1,0.026000000000000245,0.0006760000000000127,0.026000000000000245,,2.4064839854723914,5.791165172335085,2.4064839854723914
xgboost_original_params,160,La2S3,2,0.4079634284973146,0.17149722894345523,0.4141222391317028,0.009740479055230233,71.55249118650963,5122.197237949989,71.56952730003175
train_mean_baseline,160,La2S3,2,0.9317661971830988,1.0362882462130536,1.0179824390494434,-3.2440926931249985,129.5389173027111,21952.91174740552,148.16515024595196
train_median_baseline,160,La2S3,2,0.96,1.0897000000000001,1.0438869670610895,-3.378079423320859,132.1869443784838,22645.968915567264,150.48577645600685
xgboost_original_params,161,La2SO2,1,0.06643097877502457,0.004413074941007765,0.06643097877502457,,10.118754958998295,102.38920192025259,10.118754958998295
train_mean_baseline,161,La2SO2,1,0.798783707865169,0.6380554119508276,0.798783707865169,,97.04737285460004,9418.19257797976,97.04737285460004
train_median_baseline,161,La2SO2,1,0.8285,0.6864122500000001,0.8285,,99.83788528706543,9967.603338593237,99.83788528706543
xgboost_original_params,162,La3Si2S8I,1,0.09639892578125009,0.009292752891778963,0.09639892578125009,,10.965527778830449,120.24279946830224,10.965527778830449
train_mean_baseline,162,La3Si2S8I,1,0.2672949438202248,0.07144658699185712,0.2672949438202248,,27.348174032187103,747.922622894793,27.348174032187103
train_median_baseline,162,La3Si2S8I,1,0.29849999999999977,0.08910224999999986,0.29849999999999977,,30.279695078533564,916.8599340489698,30.279695078533564
xgboost_original_params,163,La3Si6N11,1,0.20766357421875004,0.04312416005730631,0.20766357421875004,,32.56282682231608,1060.3376906601477,32.56282682231608
train_mean_baseline,163,La3Si6N11,1,0.9090926966292132,0.8264495310645746,0.9090926966292132,,114.92261262295364,13207.206892085462,114.92261262295364
train_median_baseline,163,La3Si6N11,1,0.9384999999999999,0.8807822499999998,0.9384999999999999,,117.68387365428947,13849.494118278768,117.68387365428947
xgboost_original_params,164,La4Si2N2O7,1,0.13559429168701165,0.018385811938102396,0.13559429168701165,,16.97445641297179,288.1321705158791,16.97445641297179
train_mean_baseline,164,La4Si2N2O7,1,0.5380533707865167,0.2895014298147328,0.5380533707865167,,59.86403562164929,3583.7027609100955,59.86403562164929
train_median_baseline,164,La4Si2N2O7,1,0.5684999999999998,0.32319224999999974,0.5684999999999998,,62.7237075906483,3934.2634939171517,62.7237075906483
xgboost_original_params,165,La5Si2BO13,1,0.2090134620666504,0.0436866273250871,0.2090134620666504,,18.645721328125035,347.6629238460968,18.645721328125035
train_mean_baseline,165,La5Si2BO13,1,0.008477528089887887,7.186848251483817e-05,0.008477528089887887,,0.8017452177816722,0.6427953942357809,0.8017452177816722
train_median_baseline,165,La5Si2BO13,1,0.023499999999999854,0.0005522499999999932,0.023499999999999854,,2.2029864218171724,4.853149174710829,2.2029864218171724
xgboost_original_params,166,LaAlO3,1,0.25226761245727536,0.06363894829489407,0.25226761245727536,,19.209052325497225,368.98769124369034,19.209052325497225
train_mean_baseline,166,LaAlO3,1,0.29528089887640485,0.08719080924125763,0.29528089887640485,,25.889232417234382,670.2523551535796,25.889232417234382
train_median_baseline,166,LaAlO3,1,0.26400000000000023,0.06969600000000012,0.26400000000000023,,22.948096484874554,526.6151322791119,22.948096484874554
xgboost_original_params,167,LaBO3,1,0.2615604095458983,0.06841384784181806,0.2615604095458983,,21.479629173329556,461.37446942375016,21.479629173329556
train_mean_baseline,167,LaBO3,1,0.14084831460674208,0.019838247727559793,0.14084831460674208,,12.853758610278305,165.21911041130366,12.853758610278305
train_median_baseline,167,LaBO3,1,0.11000000000000032,0.01210000000000007,0.11000000000000032,,9.953642683917224,99.07500267909887,9.953642683917224
xgboost_original_params,168,LaBr3,1,0.39265635490417505,0.15417901304663348,0.39265635490417505,,33.211570173769985,1103.0083934072481,33.211570173769985
train_mean_baseline,168,LaBr3,1,0.414615168539326,0.1719057379828937,0.414615168539326,,35.281897051892486,1244.8122595803397,35.281897051892486
train_median_baseline,168,LaBr3,1,0.38300000000000045,0.14668900000000035,0.38300000000000045,,32.30905711890739,1043.8751719128202,32.30905711890739
xgboost_original_params,169,LaBrO,1,0.07982570648193343,0.00637214341533979,0.07982570648193343,,7.943165223022788,63.093873760238665,7.943165223022788
train_mean_baseline,169,LaBrO,1,0.046676966292134914,0.002178739182237099,0.046676966292134914,,4.482197666056436,20.09009591760176,4.482197666056436
train_median_baseline,169,LaBrO,1,0.07850000000000001,0.006162250000000002,0.07850000000000001,,7.4722846851224745,55.835038415515875,7.4722846851224745
xgboost_original_params,170,LaCl3,1,0.08515769958496122,0.0072518337986025045,0.08515769958496122,,5.771251238787613,33.30734086120756,5.771251238787613
train_mean_baseline,170,LaCl3,1,0.7054297752808991,0.4976311678528598,0.7054297752808991,,56.01182106750616,3137.324099298327,56.01182106750616
train_median_baseline,170,LaCl3,1,0.6730000000000005,0.45292900000000064,0.6730000000000005,,52.96169472689377,2804.941108344687,52.96169472689377
xgboost_original_params,171,LaClO,1,0.03531700134277349,0.0012472905838454645,0.03531700134277349,,2.7956526101979193,7.81567351690644,2.7956526101979193
train_mean_baseline,171,LaClO,1,0.32436235955056203,0.10521094029320807,0.32436235955056203,,28.230310169915583,796.9504122896392,28.230310169915583
train_median_baseline,171,LaClO,1,0.29300000000000015,0.08584900000000009,0.29300000000000015,,25.281448592751985,639.1516429479614,25.281448592751985
xgboost_original_params,172,LaF3,1,0.10016944885253931,0.01003391848342149,0.10016944885253931,,5.551918047406161,30.823794005114244,5.551918047406161
train_mean_baseline,172,LaF3,1,1.1667219101123596,1.361240015536233,1.1667219101123596,,83.75377463386042,7014.694765419481,83.75377463386042
train_median_baseline,172,LaF3,1,1.1330000000000005,1.283689000000001,1.1330000000000005,,80.58098458238732,6493.2950762669425,80.58098458238732
xgboost_original_params,173,LaGaO3,1,0.01976279258728031,0.00039056797084786155,0.01976279258728031,,1.5547448533183683,2.4172315589199544,1.5547448533183683
train_mean_baseline,173,LaGaO3,1,0.34441853932584277,0.1186241302313471,0.34441853932584277,,29.8249348324004,889.5267377569307,29.8249348324004
train_median_baseline,173,LaGaO3,1,0.31300000000000017,0.0979690000000001,0.31300000000000017,,26.870745021506536,722.0369380108183,26.870745021506536
xgboost_original_params,174,LaGaS3,1,0.124378849029541,0.015470098085913351,0.124378849029541,,19.180135101120356,367.8775824972292,19.180135101120356
train_mean_baseline,174,LaGaS3,1,0.844912921348314,0.7138778446613422,0.844912921348314,,104.35029509052623,10888.984085479902,104.35029509052623
train_median_baseline,174,LaGaS3,1,0.8744999999999998,0.7647502499999997,0.8744999999999998,,107.12857451121874,11476.531476805747,107.12857451121874
xgboost_original_params,175,LaI3,1,0.4670778732299805,0.21816173966104174,0.4670778732299805,,57.37598948739736,3292.004169657933,57.37598948739736
train_mean_baseline,175,LaI3,1,0.6664129213483148,0.44410618173999517,0.6664129213483148,,77.35265950763613,5983.4339329042905,77.35265950763613
train_median_baseline,175,LaI3,1,0.6964999999999999,0.48511224999999986,0.6964999999999999,,80.17828021585512,6428.556618372186,80.17828021585512
xgboost_original_params,176,LaIO,1,0.07614877700805645,0.005798636239822706,0.07614877700805645,,8.895426516704674,79.12861291409266,8.895426516704674
train_mean_baseline,176,LaIO,1,0.39766011235955023,0.1581335649618101,0.39766011235955023,,42.32478077597386,1791.3870677342468,42.32478077597386
train_median_baseline,176,LaIO,1,0.42849999999999966,0.1836122499999997,0.42849999999999966,,45.22170406156869,2045.0025182320978,45.22170406156869
xgboost_original_params,177,LaLuO3,1,0.4175571212768556,0.17435394952901473,0.4175571212768556,,40.255525108845234,1620.507301788869,40.255525108845234
train_mean_baseline,177,LaLuO3,1,0.1849719101123597,0.03421460753061487,0.1849719101123597,,16.685623347773685,278.4100265037703,16.685623347773685
train_median_baseline,177,LaLuO3,1,0.15400000000000036,0.023716000000000112,0.15400000000000036,,13.773788421170138,189.71724747116056,13.773788421170138
xgboost_original_params,178,LaMg(BO2)5,1,0.08395252990722657,0.007048027277823772,0.08395252990722657,,5.0638191735394,25.642264622305255,5.0638191735394
train_mean_baseline,178,LaMg(BO2)5,1,0.8779129213483148,0.7707310974703323,0.8779129213483148,,67.04700780540679,4495.301255658279,67.04700780540679
train_median_baseline,178,LaMg(BO2)5,1,0.8450000000000002,0.7140250000000004,0.8450000000000002,,63.951026170035504,4089.733748200566,63.951026170035504
xgboost_original_params,179,LaMgAl11O19,1,0.22873752593994112,0.05232085577312524,0.22873752593994112,,15.237730540393954,232.18843202165465,15.237730540393954
train_mean_baseline,179,LaMgAl11O19,1,0.8157387640449438,0.6654297311655726,0.8157387640449438,,63.16756764355756,3990.1416020034203,63.16756764355756
train_median_baseline,179,LaMgAl11O19,1,0.7829999999999999,0.6130889999999999,0.7829999999999999,,60.088116655453234,3610.5817631993564,60.088116655453234
xgboost_original_params,180,LaP5O14,1,0.03892266082763651,0.0015149735259032298,0.03892266082763651,,2.6699495819610775,7.128630770214132,2.6699495819610775
train_mean_baseline,180,LaP5O14,1,0.617182584269663,0.38091434232577964,0.617182584269663,,50.02049177502067,2502.0495974149107,50.02049177502067
train_median_baseline,180,LaP5O14,1,0.5850000000000004,0.3422250000000005,0.5850000000000004,,46.99382154286383,2208.4192632025324,46.99382154286383
xgboost_original_params,181,LaPS4,1,0.2647356109619139,0.07008494371137783,0.2647356109619139,,37.809114198098996,1429.529116444891,37.809114198098996
train_mean_baseline,181,LaPS4,1,0.8017921348314605,0.6428706274775909,0.8017921348314605,,97.51639247427329,9509.446801196504,97.51639247427329
train_median_baseline,181,LaPS4,1,0.8314999999999997,0.6913922499999995,0.8314999999999997,,100.30610707499426,10061.315116540214,100.30610707499426
xgboost_original_params,182,LaScO3,1,0.13508735847473163,0.018248594419680648,0.13508735847473163,,11.791334693636315,139.0355738573514,11.791334693636315
train_mean_baseline,182,LaScO3,1,0.22107303370786546,0.04887328623279902,0.22107303370786546,,19.75561896934181,390.284480861818,19.75561896934181
train_median_baseline,182,LaScO3,1,0.1900000000000004,0.036100000000000146,0.1900000000000004,,16.83419517392997,283.3901271539671,16.83419517392997
xgboost_original_params,183,LaSi3N5,1,0.1447340507507322,0.020947945446715525,0.1447340507507322,,15.262842565130143,232.9543631679485,15.262842565130143
train_mean_baseline,183,LaSi3N5,1,0.1148679775280903,0.013194652261393859,0.1148679775280903,,11.243887610092884,126.42500858840026,11.243887610092884
train_median_baseline,183,LaSi3N5,1,0.14650000000000007,0.021462250000000023,0.14650000000000007,,14.215870282468245,202.09096788796379,14.215870282468245
xgboost_original_params,184,LaSiBO5,1,0.06304464340209925,0.0039746270616978574,0.06304464340209925,,4.191574186197897,17.569294158400563,4.191574186197897
train_mean_baseline,184,LaSiBO5,1,0.7355140449438196,0.540980910309619,0.7355140449438196,,57.99913162733907,3363.899269525403,57.99913162733907
train_median_baseline,184,LaSiBO5,1,0.7029999999999998,0.4942089999999998,0.7029999999999998,,54.94100815281968,3018.514376848198,54.94100815281968
